 Time,C07,C08,C15,C19,C21,C24,C25,C31,C33,C36,C37,C45,C46,C50,C51,C55,C56,C57,C62,C65
246735.128919025,39.35559,44.03806,142.2826,217.8613,54.66047,181.4973,13.66653,84.79698,0.8186417,83.90658,15.62329,0.04723611,42.57216,35.28219,25.34315,0.04362528,10.32872,124.3187,1.520336,51.90066
246735.32884141,34.79952,40.8248,134.2775,209.9875,51.03038,165.7056,12.53002,78.25985,0.7599434,79.16676,14.26946,0.0425808,38.78335,31.89324,22.52856,0.03894511,9.272339,136.9734,1.419759,47.7873
246735.528763795,30.7709,37.846,132.3581,217.9953,47.64138,151.2879,11.48802,72.22668,0.7054538,74.69468,13.03296,0.03838429,35.33174,28.82981,28.53436,0.03476704,8.324,189.8465,1.325835,43.99995
246735.72868618,27.20865,35.08456,144.978,213.8241,44.47744,153.2108,22.43492,66.65862,0.6548713,94.27797,11.9036,0.03460136,46.70905,51.61103,25.36536,0.03103719,7.472653,177.1157,1.238125,40.51275
246735.928608564,24.05879,32.5246,147.1581,200.9191,41.52363,139.8802,20.56922,61.5198,0.6079157,88.95228,10.8721,0.03119125,42.55207,46.65366,45.97651,0.02770748,6.708379,165.2385,1.156218,50.00719
246736.128530949,83.20178,275.3623,146.3615,188.7929,38.76598,130.3322,27.5808,68.65357,13.49204,115.0293,9.929989,0.02811722,39.87897,42.17245,40.87039,0.02473499,6.022272,158.5059,1.079729,74.73488
246736.328453334,113.4727,368.6682,138.1268,221.1957,36.19147,153.5496,25.28718,81.22929,20.17262,126.1361,9.069514,0.02534615,47.91853,38.12167,43.12151,0.02208139,5.406337,152.3027,1.0083,68.81181
246736.528375719,100.3364,341.7681,167.3087,215.9325,33.78794,140.1895,23.18429,130.5353,61.52299,127.6194,8.283603,0.02284819,49.32718,34.45998,46.89048,19.10612,16.09166,151.6546,0.9415967,63.35817
246736.728298104,88.72076,316.8309,157.8955,250.0773,38.65396,128.979,21.25628,205.2719,77.54876,179.4411,7.565795,0.0205964,136.4647,31.15001,73.96606,124.7418,38.84719,141.4848,0.8793058,58.33675
246736.928220489,78.44984,293.7132,149.0119,240.7192,38.01187,126.7812,19.4886,189.4472,71.98836,169.3046,6.910187,0.01856654,189.5727,28.15797,65.75145,111.3593,34.87405,131.9971,0.8211359,53.7133
