 Time,C07,C08,C15,C19,C21,C24,C25,C31,C33,C36,C37,C45,C46,C50,C51,C55,C56,C57,C62,C65
248539.323462,0.1001365,4.470348e-08,198.7485,199.4576,105.6356,27.87681,105.431,294.7586,60.39505,84.1867,71.10948,43.25229,79.76159,136.5062,155.9106,320.3563,47.99784,1.030891,11.47554,30.19582
248539.523384,0.08797905,4.470348e-08,184.8291,183.6243,98.25272,26.35922,106.6356,309.178,56.26042,75.24578,64.01944,38.8027,73.45039,125.1605,139.5192,441.6502,42.57993,0.95684,10.76641,31.01266
248539.723306,0.07729764,4.470348e-08,171.8846,169.0479,139.2905,24.92426,97.58281,284.792,52.40885,90.19638,57.63632,34.81086,116.6093,114.7579,124.8511,464.8944,37.77358,0.8881086,62.91376,27.67688
248539.923228,0.06791305,4.470348e-08,159.8467,155.6286,129.5555,23.56741,89.29858,262.3293,48.82095,80.61722,66.15584,31.22968,121.4835,105.2198,111.7251,419.0945,33.50976,0.8243142,82.1515,24.69991
248540.12315,0.05966783,4.470348e-08,148.6518,173.92,128.9978,22.28442,81.71763,241.6385,45.47868,72.05538,68.20266,28.01692,127.3994,96.47454,99.97908,377.8068,29.72724,0.7651023,82.71114,22.04314
248540.323072,0.05242364,4.470348e-08,138.241,169.7063,144.5496,21.07128,74.78027,289.3777,42.36522,64.40285,61.40244,25.13467,117.3188,88.45611,89.46795,357.2169,26.37168,0.7101437,77.59999,19.67214
248540.522994,0.04605897,4.470348e-08,128.5593,220.2354,152.4599,19.92418,68.43184,345.7231,39.46491,74.29481,65.39775,22.54893,165.2962,81.10412,80.06189,493.5812,23.39488,0.6591329,78.23567,17.55617
248540.722916,0.04046702,3.72529e-08,119.5556,202.7528,141.8045,18.83953,62.62236,326.0971,36.76315,87.69167,140.2766,20.22921,176.6649,74.36319,71.64472,459.203,20.75411,0.6117862,73.40108,15.6678
248540.922838,0.03555397,79.26498,111.1826,186.658,131.8938,17.81392,57.30608,300.3766,34.24635,98.48238,169.0773,18.14812,162.6862,68.18253,64.11247,413.9639,18.41142,0.5678406,68.86525,13.98254
248541.12276,0.03123742,72.99006,103.3959,171.8408,122.6757,16.84415,74.87222,276.6848,31.90186,88.02321,152.2192,18.50844,158.3527,62.51558,57.37212,373.1815,16.33317,0.5270517,64.6097,35.79781
248541.322682,0.02744493,67.21189,96.15458,158.1998,117.9391,15.92718,68.51599,254.8616,29.71786,78.67484,137.0421,16.60438,145.8229,57.31963,51.3404,336.4169,14.48951,0.4891926,60.61713,31.94733
248541.522604,0.02411288,61.89114,89.42039,200.9273,109.6963,15.06012,66.70358,234.7598,27.68339,70.31929,123.3781,14.8962,134.2845,52.55553,45.94281,303.2742,12.85396,0.4540531,56.87129,28.51102
248541.722526,0.02118537,56.9916,83.15784,211.3388,102.0297,34.71098,61.04082,231.8707,25.78819,62.85114,111.0766,13.36375,123.6591,59.1689,41.11269,273.3966,11.40302,0.4214377,55.56723,25.44433
248541.922448,0.01861329,52.47992,77.33389,205.3542,103.3392,32.82135,55.8588,235.516,24.02274,56.17612,100.0016,11.98895,113.8745,54.2511,36.79038,309.1133,10.11587,0.3911651,52.13345,22.70749
248542.12237,0.01635347,48.32541,149.1055,213.4007,96.11678,31.03459,51.11671,228.8536,22.37815,50.21003,90.03082,10.75558,135.2976,87.7271,32.92249,329.0369,8.974007,0.3630671,72.97631,20.26503
248542.322292,0.01436802,44.49979,181.7848,196.4607,89.39917,29.3451,46.77718,210.803,20.84614,61.8031,81.05421,9.649097,124.5921,126.3769,29.46124,296.6213,7.961036,0.3369874,68.46673,18.08529
248542.522214,0.01262362,40.97701,169.0535,180.8653,83.15106,27.74759,47.32708,194.1762,19.41902,55.2394,72.97261,8.656444,121.0365,115.8732,26.36388,267.3992,7.062407,0.312781,65.15448,16.14
248542.722136,0.01109101,37.73311,157.2138,188.7446,77.33963,37.69618,43.30927,178.8608,18.0896,62.46296,65.6968,7.76591,112.5763,106.2424,23.59216,241.0559,6.265215,0.2903134,61.12825,14.40396
248542.922058,0.009744465,47.22952,146.2034,173.7617,71.93436,35.64404,39.63256,164.7534,16.85119,102.1612,59.14643,6.96699,103.6686,97.41213,21.11184,227.4996,5.558008,0.2694597,60.7617,39.82975
248543.12198,0.008561404,43.49065,135.964,207.2247,66.90688,33.70361,36.26798,203.9335,15.69756,108.2091,53.24917,6.250258,100.4129,89.31577,18.89228,247.1591,4.93063,0.250104,58.57371,35.54559
248543.321902,0.007521977,40.04776,126.4418,226.692,62.23075,31.86882,33.18903,193.049,14.62291,96.71694,73.76623,5.607261,92.46763,81.89233,16.90607,271.5743,4.374069,0.2321385,65.5415,31.72225
248543.521824,0.006608745,36.87743,117.5864,208.6968,57.88144,36.02915,30.37147,182.2882,13.62183,91.9906,66.41129,36.94194,85.15104,75.08589,15.12868,277.6311,3.880331,0.2154636,69.27103,46.61128
248543.721746,0.005806387,33.95807,109.3513,192.1301,53.83611,34.06776,27.7931,167.9105,12.68928,82.22088,59.78968,33.14153,78.4362,68.84517,13.53815,275.1306,3.442326,0.1999865,64.99041,41.69226
248543.921668,65.88946,59.93657,101.6928,176.8785,50.0735,32.21314,25.43363,173.7429,11.82058,73.48874,53.82829,59.01655,72.22986,63.12313,12.11484,287.9179,3.053762,0.1856211,60.97432,51.81091
248544.12159,57.88992,55.19176,94.57079,196.4123,46.57386,30.4595,23.27446,184.7714,11.01134,65.68398,79.23829,58.89824,66.5146,57.87669,10.84117,285.9165,2.709059,0.1722877,57.20639,46.23803
248544.321512,50.86159,50.82257,87.94753,180.8208,43.31881,28.80131,21.29858,170.1978,10.25751,58.70811,121.2179,52.83907,74.24342,53.0663,9.701402,329.2945,2.403265,0.1599119,53.67131,66.2313
248544.521434,44.68656,46.79926,81.78812,220.1693,40.29126,27.2334,19.49045,156.7736,9.555285,94.43059,109.1318,47.40323,68.98012,48.65572,8.681461,318.0672,2.131988,0.1484252,50.35469,87.73632
248544.721356,39.26123,56.65057,76.06009,220.1043,42.42697,25.75084,17.83582,162.9268,8.901133,84.40173,98.25067,42.52661,63.522,44.61172,53.30869,286.7322,1.891333,0.1377636,47.24301,78.29925
248544.921278,34.49458,65.35242,70.73322,202.6321,39.46175,24.34899,16.32166,150.0761,8.291763,75.43797,122.7871,38.15167,58.49576,40.90384,97.90971,302.297,1.677842,0.1278678,44.32362,69.87724
248545.1212,30.30664,60.17886,65.77943,186.5469,36.70377,23.02346,14.93605,138.2391,7.724111,67.42619,110.5445,56.13241,65.208,37.50414,132.1826,334.1527,1.48845,0.1186828,41.58464,62.36112
248545.321122,26.62716,55.41488,61.17257,171.7385,34.13854,21.77009,26.71534,127.3356,7.195321,72.21503,120.4308,50.35777,60.04835,34.387,118.2858,351.3831,1.320436,0.1101576,39.0149,68.79218
248545.521044,23.3944,51.02802,56.88835,170.9173,31.7526,20.58495,24.44736,117.2922,6.702731,64.54554,108.4231,45.1772,68.42453,31.52894,105.8501,359.7192,1.171388,19.28897,36.60397,61.39277
248545.720966,20.55412,46.98845,104.8304,164.8929,38.01247,19.46432,22.37192,108.0409,6.243864,57.69058,97.61264,40.52959,63.01037,28.90843,94.72169,324.2808,1.039163,30.00944,34.34203,63.65816
248545.920888,18.05867,60.85175,97.48864,151.8034,38.02024,18.40471,20.47267,99.51936,5.81641,51.56364,87.88007,36.3601,58.02462,26.50572,103.1287,292.3337,0.9218644,27.85381,32.21985,79.01493
248546.12081,15.86619,100.1874,90.66102,150.7789,35.36301,17.40277,18.73465,91.6699,5.41822,71.78429,87.51019,32.61954,88.2056,76.70749,92.28642,300.4796,0.8178059,40.04355,30.22882,96.34608
