 Time,C07,C08,C15,C19,C21,C24,C25,C31,C33,C36,C37,C45,C46,C50,C51,C55,C56,C57,C62,C65
165986.759108,100.0865,80.69207,101.2772,902.7807,70.52962,308.4743,28.89485,221.3727,121.2138,13.38731,203.3197,190.2237,341.2469,355.5213,287.1987,67.91766,143.8839,97.73162,494.048,205.2399
165986.95903,103.0122,75.83643,117.444,874.967,63.18319,287.2084,27.24067,206.8491,113.2932,11.64268,187.7109,177.3757,315.4508,330.9425,270.9372,60.76455,128.7627,92.33139,507.4999,183.595
165987.158952,93.33704,71.27297,120.2084,825.5952,56.60196,267.4086,25.68119,193.2784,105.89,61.5938,173.3004,165.3954,291.6047,308.063,255.5965,93.90983,115.2307,87.22954,488.79,195.4772
165987.358874,84.5706,66.98412,137.3246,787.3548,50.70625,248.9737,24.21099,180.598,98.9707,53.56694,183.8402,154.2243,269.5612,286.7652,241.1243,95.66006,129.2872,82.4096,460.1742,187.7959
165987.558796,80.41877,62.95335,124.029,762.3119,45.42464,231.8097,22.82496,168.7495,92.50349,46.58614,186.5351,143.8078,249.1841,266.9398,227.4716,85.06422,115.7,77.856,433.2337,167.9906
165987.758718,72.86565,59.16513,142.9173,782.1567,40.69316,215.8289,21.51827,157.6784,86.45889,82.70857,172.2148,134.0948,230.3474,248.485,214.5919,118.9142,120.8695,73.554,420.0281,183.3696
165987.95864,66.02194,55.60487,136.5544,747.9459,36.45453,200.9499,20.28639,147.3336,80.80927,71.93005,158.9939,125.0378,212.9345,231.3061,202.4415,105.7426,125.1934,69.48972,412.7443,211.5902
165988.158562,59.82101,52.25885,123.3334,726.9624,77.00465,187.0966,19.12503,137.6675,75.52881,62.55618,157.9212,116.5925,196.838,215.3149,190.979,123.5947,129.4845,65.65,388.5805,189.2755
165988.358484,65.17848,49.11417,111.3924,684.3424,74.68452,174.1983,25.85873,128.6355,70.59341,54.4039,145.7976,108.7177,181.9583,200.4292,180.1656,135.4724,115.8766,62.02246,423.7066,169.3141
165988.558406,59.05677,46.15873,152.1609,687.0144,81.9699,185.7137,30.13331,120.1962,65.98051,109.6069,134.6048,101.3747,168.2034,186.5726,169.9644,155.5176,103.6989,58.59536,414.6989,182.1052
165988.758328,62.67442,43.38113,137.4289,687.9811,73.43184,209.5389,28.40824,189.3217,61.66904,96.97398,130.1241,94.52767,155.4883,173.674,160.3408,138.2916,111.971,55.35764,426.5547,162.9001
165988.95825,56.7879,40.77067,124.1233,647.6465,117.9417,225.5965,26.78192,196.4845,57.6393,84.3364,120.1345,88.14312,143.7344,161.6671,151.2622,124.7054,104.1296,52.29881,412.8158,145.7204
165989.158172,57.98602,38.3173,112.1058,624.1791,148.5565,268.5301,25.2487,221.9272,53.87288,124.9789,110.9118,82.18979,132.869,157.9455,208.6466,122.6764,102.6595,75.67355,453.3308,130.3524
165989.358094,52.53984,36.01155,101.2519,592.9188,133.0827,250.0179,23.80326,392.8047,59.14294,121.3461,102.3972,125.7127,122.8249,157.3646,231.4576,155.4213,121.8544,71.49215,516.8377,116.6052
165989.558016,47.60518,33.84455,112.3257,568.5101,128.4555,361.3473,22.44057,367.0341,71.97136,105.5324,94.53616,148.8561,123.581,186.7859,370.1014,178.9046,140.8059,67.54179,555.6448,104.3078
165989.757938,43.13399,31.80796,101.4505,548.2941,124.1407,400.9487,21.15589,342.9541,88.36155,91.7795,101.641,200.7228,114.239,186.1087,579.4368,164.2638,196.4364,63.80972,539.7686,93.30734
165989.95786,39.08274,29.89392,124.2731,525.691,125.8023,373.3077,21.85126,320.4539,94.50153,89.79727,93.83801,187.1656,172.2576,186.7973,546.6285,155.2277,184.7975,60.28387,548.9818,104.8793
