 Time,C07,C08,C15,C19,C21,C24,C25,C31,C33,C36,C37,C45,C46,C50,C51,C55,C56,C57,C62,C65
260249.592732,37.85244,46.84629,123.5922,72.50324,120.4582,26.11295,32.15107,169.6087,6.359509,164.0163,122.1046,120.4358,157.1843,126.2854,119.5667,175.5294,7.450581e-08,160.3694,73.96992,63.36639
260249.792654,33.44587,76.33464,114.8793,63.31168,172.4877,23.83206,29.34567,157.2444,5.95085,171.9301,122.1956,135.9697,145.2979,116.9273,107.316,160.3814,7.450581e-08,155.0004,69.96899,58.92982
260249.992576,39.60352,88.45971,128.1249,69.28651,186.4119,21.7504,29.82206,153.8936,5.568451,194.9052,115.4497,124.2233,134.3104,108.2626,96.32047,180.7886,7.450581e-08,150.3666,66.18445,54.80387
260250.192498,34.9931,99.49364,119.0924,76.75478,175.111,19.85057,27.21988,144.8816,5.210625,183.0171,116.9657,135.0907,146.008,100.24,123.125,165.1868,7.450581e-08,155.4065,62.60461,50.96681
260250.39242,30.9194,91.00834,110.6967,67.02423,164.4953,18.11668,24.84476,132.633,4.875793,182.4004,124.6967,123.4202,141.8224,92.81187,110.5097,150.9314,5.960464e-08,178.9434,59.2184,47.39839
260250.592342,27.31994,83.24671,102.8929,58.52726,160.4072,16.53424,22.67689,155.1894,4.562477,171.275,117.8128,130.8665,131.0977,111.9649,99.187,137.9062,4.470348e-08,167.8709,56.01535,54.9767
260250.792264,24.13951,76.14703,104.6002,67.69595,173.1104,15.09002,29.79619,161.9844,4.269294,160.8281,111.3089,119.5609,121.184,109.7032,134.4491,126.0051,5.960464e-08,176.3902,56.66064,51.12753
260250.992186,21.32933,69.65285,97.22614,69.50439,162.6159,13.77195,29.49722,146.6886,3.994951,161.1172,105.1641,117.705,112.0199,111.1994,132.5797,115.1311,4.470348e-08,199.7926,53.59593,47.54786
260251.192108,18.84629,63.71252,90.37193,60.693,152.7577,12.56901,101.4213,132.8372,3.738237,151.2899,99.35844,107.5365,103.5489,102.9592,118.9957,143.0535,4.470348e-08,201.081,66.91316,44.21881
260251.39203,16.65231,58.2788,89.43327,58.36777,143.4971,11.47114,149.5205,120.2938,3.49802,142.0621,107.2251,98.24644,106.0705,95.32957,106.8035,189.7996,4.470348e-08,188.6387,67.4657,59.66751
260251.591952,14.71374,55.82208,125.5073,50.96822,143.2742,10.46917,136.4738,122.2203,3.273239,153.9878,103.1118,101.2964,113.0191,88.26535,95.86049,220.3052,4.470348e-08,188.3618,63.81656,57.75627
260251.791874,13.00085,51.0613,116.6593,44.50675,134.5885,18.49189,124.5655,119.4167,3.062902,169.6003,97.41949,95.79208,135.7045,125.2604,86.03871,214.056,4.470348e-08,176.7065,60.3648,61.29424
260251.991796,11.48737,46.70655,127.4918,46.61795,126.4293,16.87668,113.6964,132.6822,2.866081,159.2556,93.16565,87.8116,168.5378,115.9782,77.22326,275.8257,4.470348e-08,165.7724,105.492,80.61494
260252.191718,32.0765,42.72319,118.5039,62.75077,118.7648,15.40255,103.7756,120.1534,14.49135,217.9898,88.02241,94.98817,403.5037,123.4003,114.599,252.0223,4.470348e-08,168.4085,105.011,139.79
260252.39164,28.34234,39.07955,110.1497,72.21038,111.565,14.05718,94.72045,108.8076,31.50459,204.6936,83.16311,131.436,401.3152,114.2559,102.8573,230.2731,3.72529e-08,163.9756,117.5161,154.5013
260252.591562,25.04288,35.74666,134.6333,75.90984,104.8016,15.81433,86.45544,98.53323,29.48013,192.2085,78.57205,120.0813,370.9675,185.7466,101.4845,210.4009,3.72529e-08,163.4985,115.8563,148.7438
260252.791484,22.12753,32.69801,155.9023,71.67587,104.4592,17.4518,100.2651,89.22901,27.58574,180.4848,74.23446,131.578,361.1941,178.0355,91.08649,192.2436,3.72529e-08,153.3816,111.6134,153.2613
260252.991406,19.55157,29.90936,144.9116,62.58919,98.12663,15.92743,91.51627,80.80337,25.8131,169.4763,70.13631,120.211,340.5226,164.8425,96.08672,175.6532,3.72529e-08,143.8908,105.5764,142.5308
