Time (s), Cell Name, Value
70324.565092, C65, 159.7123
70463.914646, C65, 93.75099
70468.31293, C65, 124.9416
70512.895536, C65, 156.6778
70539.485162, C65, 742.3533
70563.875646, C65, 117.4322
70567.27432, C65, 111.992
70627.45084200001, C65, 269.6429
70634.448112, C65, 177.898
70659.23844, C65, 163.2912
70660.437972, C65, 139.462
70666.43563199999, C65, 163.5517
70687.427442, C65, 176.0889
70695.02447800001, C65, 94.23971
70696.823776, C65, 201.5767
70734.80895599999, C65, 245.0201
70739.407162, C65, 123.5489
70757.20022, C65, 90.9192
70759.399362, C65, 605.2054
70767.996008, C65, 330.6062
70771.994448, C65, 119.4778
70773.793746, C65, 238.1959
70797.384542, C65, 103.7624
70808.780096, C65, 202.3121
70814.17799, C65, 269.6512
70858.36075199999, C65, 395.4454
70867.357242, C65, 93.54816
70897.745386, C65, 144.6809
70911.340082, C65, 240.6602
70934.531034, C65, 93.42462
70935.930488, C65, 91.46004
70953.52362399999, C65, 159.2937
70968.717695, C65, 203.8715
70975.1152, C65, 600.2863
70983.911767, C65, 147.6297
70998.905918, C65, 136.4234
71002.904358, C65, 156.702
71017.498664, C65, 112.3977
71020.497494, C65, 91.64819
71021.69702599999, C65, 178.384
71023.49632400001, C65, 108.3861
71036.69117599999, C65, 112.634
71057.08322, C65, 192.2268
71061.681426, C65, 1463.691
71073.676746, C65, 98.20935
71095.268322, C65, 100.7706
71099.266762, C65, 126.4301
71100.06645, C65, 110.133
71155.844688, C65, 93.22544
71182.234392, C65, 107.4336
71207.224642, C65, 91.00893
71312.98338000001, C65, 354.2129
71313.583146, C65, 98.6243
84464.36256199999, C65, 288.9991
84475.758116, C65, 142.4789
84505.94633799999, C65, 185.4738
84506.94594799999, C65, 121.1277
84507.74563600001, C65, 232.2354
84513.343452, C65, 123.7611
84514.343062, C65, 164.4098
84517.14197, C65, 115.3146
84522.53986400001, C65, 397.2546
84526.538304, C65, 209.7254
84527.337992, C65, 392.4767
84532.13612, C65, 170.4849
84538.13378, C65, 102.5127
84539.733156, C65, 453.9047
84544.331362, C65, 218.4143
84548.92956800001, C65, 124.1926
84667.883158, C65, 119.5742
84687.675436, C65, 116.6729
84722.661786, C65, 101.1596
84724.06124, C65, 210.1324
84727.65983600001, C65, 242.1736
84736.256482, C65, 256.7
84756.848448, C65, 119.3878
84789.235812, C65, 241.5395
84797.03277000001, C65, 247.1011
84807.42871399999, C65, 102.8575
84849.21241199999, C65, 124.0794
84900.592366, C65, 162.9193
84908.189402, C65, 130.7557
84936.578326, C65, 245.14
84940.576766, C65, 392.1604
84956.770447, C65, 116.1967
84967.16639100001, C65, 125.7541
84972.76420799999, C65, 182.3914
85008.750168, C65, 259.1252
85024.344084, C65, 160.7142
85044.136362, C65, 342.9859
85073.524896, C65, 120.1104
85093.117252, C65, 225.8128
85119.107112, C65, 137.2923
85195.87716, C65, 219.18
85197.476536, C65, 104.557
85205.47341599999, C65, 193.7551
85220.26764400001, C65, 264.5134
85231.063432, C65, 173.8754
85257.85298, C65, 365.3841
85298.037302, C65, 112.6717
85316.03028200001, C65, 423.0718
85322.82763, C65, 109.0656
85338.421546, C65, 106.8298
152289.073568, C65, 188.6753
152291.472632, C65, 186.5737
152304.467562, C65, 173.0755
152306.066938, C65, 345.6032
152306.666704, C65, 201.8892
152328.058358, C65, 353.6888
152368.442602, C65, 202.7899
152369.642134, C65, 155.1014
152377.039248, C65, 211.2332
152419.422712, C65, 186.809
152420.422322, C65, 314.3751
152445.21265, C65, 312.6473
152451.610154, C65, 160.6276
152466.404382, C65, 150.6735
152518.983868, C65, 285.0095
152531.978798, C65, 196.3979
152533.578174, C65, 249.8245
152556.569204, C65, 260.8537
152564.965928, C65, 138.9241
152586.357582, C65, 163.7076
152593.354852, C65, 263.267
152594.554384, C65, 291.2845
152620.1444, C65, 156.3299
152625.342372, C65, 145.2932
152642.535664, C65, 421.0446
152650.932388, C65, 200.7361
152651.931998, C65, 268.3324
152661.328332, C65, 153.2581
152675.322872, C65, 195.2164
152684.719206, C65, 247.5352
152690.317022, C65, 230.8975
152702.11242, C65, 478.3248
152786.479504, C65, 140.1539
152787.279192, C65, 331.4922
152803.272952, C65, 325.2201
152818.267102, C65, 170.4852
152824.864528, C65, 466.9689
152839.858678, C65, 281.4972
152864.848928, C65, 292.1271
152868.04768, C65, 216.328
152870.0469, C65, 184.7842
152881.442454, C65, 332.1277
152889.03949, C65, 147.4324
152890.438944, C65, 138.4273
152897.03637, C65, 238.3294
152901.434654, C65, 203.6083
152911.230832, C65, 283.0924
152941.219132, C65, 232.819
152957.412814, C65, 252.1036
152965.209772, C65, 194.935
153005.194172, C65, 226.9648
153044.178962, C65, 243.1559
153047.377714, C65, 178.1911
153064.571006, C65, 232.6737
153066.770148, C65, 240.8932
153079.765078, C65, 168.6752
153106.354704, C65, 188.7141
153115.151272, C65, 150.6257
153153.536296, C65, 238.6104
153156.535126, C65, 244.1729
153158.734268, C65, 373.3964
153167.330914, C65, 212.7126
158664.034282, C65, 380.0468
158709.216654, C65, 590.9794
158727.409556, C65, 230.9475
158754.399026, C65, 207.0309
158782.987872, C65, 265.8064
158805.579058, C65, 234.2104
158837.366656, C65, 236.6234
158865.155814, C65, 222.1278
158975.912602, C65, 207.4464
158988.907532, C65, 365.9965
159049.483898, C65, 270.9049
159071.67524, C65, 216.07
159075.873602, C65, 204.3736
159095.465958, C65, 211.4509
159177.034134, C65, 218.7945
159178.833432, C65, 309.1659
159194.227426, C65, 216.1737
159204.023604, C65, 402.8407
159218.61791, C65, 319.0484
159241.209096, C65, 254.8025
159274.196226, C65, 239.4659
159295.188036, C65, 248.8592
159311.181796, C65, 423.4187
159331.373918, C65, 208.1924
159332.773372, C65, 275.1523
159345.968224, C65, 299.1795
159365.960424, C65, 199.4438
159390.150986, C65, 433.3701
159402.146306, C65, 212.1866
159428.53601, C65, 209.3649
159429.735542, C65, 392.1476
159450.52743, C65, 579.4679
159459.323998, C65, 227.7572
159486.313468, C65, 250.4963
165977.162852, C65, 526.1576
165991.757158, C65, 483.1492
166017.94694, C65, 209.8515
166034.540466, C65, 272.4172
166048.135162, C65, 679.9642
166057.331574, C65, 176.2433
166095.116832, C65, 299.8137
166131.102792, C65, 232.2793
166135.90092, C65, 218.2066
166149.095772, C65, 213.4701
166181.283214, C65, 210.6216
166189.87986, C65, 237.9448
166192.079002, C65, 230.8383
166203.8744, C65, 284.0178
166225.066132, C65, 209.6317
166242.85919, C65, 249.1732
166502.357946, C65, 283.8029
166512.953812, C65, 169.9863
166524.149444, C65, 265.2444
166544.141644, C65, 182.4452
166545.141254, C65, 170.232
166555.137354, C65, 556.2222
166568.532128, C65, 180.4574
166575.529398, C65, 191.2516
166618.512628, C65, 267.9034
166644.70241, C65, 227.3066
166645.901942, C65, 210.5481
166649.300616, C65, 225.2041
166658.69695, C65, 255.8144
166661.096014, C65, 241.0624
166662.295546, C65, 309.8966
166674.090944, C65, 191.364
166677.489618, C65, 198.8818
166678.289306, C65, 177.9943
166725.870742, C65, 327.6105
166791.245236, C65, 388.0609
173556.824668, C65, 341.9543
173565.021497, C65, 256.8896
173617.401231, C65, 519.9023
173626.797596, C65, 169.7716
173630.196281, C65, 204.5371
173631.395817, C65, 334.8324
173663.783287, C65, 265.6092
173688.17385, C65, 169.6183
173737.354822, C65, 466.288
173750.74964, C65, 243.7036
173769.742292, C65, 298.5928
173776.139817, C65, 258.438
173813.925198, C65, 239.9398
173826.720248, C65, 303.2474
173849.111585, C65, 192.2305
173936.277861, C65, 185.6111
173948.872988, C65, 353.1144
173976.262391, C65, 659.2227
174012.248468, C65, 360.3264
174030.241507, C65, 286.95
174030.841275, C65, 482.1844
174047.03501, C65, 244.8254
174054.432148, C65, 201.2909
174062.828899, C65, 264.7214
174074.22449, C65, 172.6981
174084.420546, C65, 188.2156
174170.587208, C65, 239.7833
174205.973518, C65, 170.0473
174224.166479, C65, 233.3145
174255.554335, C65, 190.3888
174277.145982, C65, 242.1279
174324.52765, C65, 268.549
174337.522623, C65, 218.6622
174371.909319, C65, 201.1912
174373.108855, C65, 344.371
174388.702821, C65, 274.0787
174405.896169, C65, 336.6838
174418.691219, C65, 176.0154
174441.482401, C65, 263.1327
246804.701908, C65, 129.238
247072.198059, C65, 125.5539
247183.75475, C65, 132.7455
247207.345591, C65, 190.3635
247212.343651, C65, 376.2606
248525.328922, C65, 61.05809
248533.725646, C65, 77.71279
248546.520654, C65, 85.40652
248562.914258, C65, 242.4588
248589.10404, C65, 934.6309
248595.501544, C65, 71.94572
248597.10092, C65, 417.9725
248603.898268, C65, 113.8464
248606.297332, C65, 59.96133
248634.286412, C65, 60.22512
248643.282902, C65, 129.4011
248646.881498, C65, 79.63422
248648.08103, C65, 93.69128
248650.680016, C65, 159.3455
248703.459424, C65, 61.76165
248711.256382, C65, 65.86608
248776.630876, C65, 60.39847
248828.810518, C65, 85.08955
248986.149132, C65, 124.1849
249063.91879, C65, 60.67355
249120.496716, C65, 68.41547
249194.8677, C65, 64.83701
249256.84352, C65, 83.0133
249329.015362, C65, 81.21893
249355.80491, C65, 118.5522
260329.161688, C65, 144.5973
260350.153498, C65, 187.4126
260538.080178, C65, 144.7194
260565.469492, C65, 375.8652
260764.991648, C65, 143.075
260858.355222, C65, 144.9987
260923.12995, C65, 193.6912
