 Time,C07,C08,C15,C19,C21,C24,C25,C31,C33,C36,C37,C45,C46,C50,C51,C55,C56,C57,C62,C65
21.99142,36.64601,117.1974,90.14825,298.8732,73.48671,280.8886,224.8573,4.363104,268.4693,139.0204,109.5066,48.05087,344.2358,756.4565,331.8766,109.377,118.5464,48.39548,246.1778,5.047324
22.191342,33.89916,120.5197,87.55778,284.1604,66.27579,313.3534,213.9024,4.101245,261.0087,127.9067,117.9466,55.20161,318.8422,727.6517,313.6273,102.6472,106.2065,45.65153,241.6492,4.565543
22.391264,31.3582,114.4663,79.40575,345.3839,61.41744,349.6773,203.4811,55.03478,281.0829,126.0317,111.7844,60.45514,404.7443,712.4722,312.7182,96.33157,99.70509,52.7007,239.3371,4.129749
22.591186,29.0077,154.7708,76.03719,1097.517,55.39083,409.2813,199.1976,77.78661,269.3349,161.3129,311.2715,102.1628,374.8871,696.2805,310.5771,90.4045,141.0703,96.02224,291.9582,51.12791
22.791108,26.83339,146.9969,68.95778,1564.293,355.2863,397.1725,198.5206,73.1181,282.1666,185.6624,446.2847,108.1701,347.2324,660.7443,293.499,118.2812,126.3858,95.09573,300.4724,59.48368
22.99103,24.82205,139.6136,79.0433,1560.522,473.0294,410.4599,202.4383,73.10321,297.8109,170.8201,422.9681,114.7429,321.6177,627.0219,277.36,111.0036,113.2298,89.70394,309.276,53.8058
23.190952,22.96148,132.601,72.06278,1528.995,441.4487,385.9044,192.5755,68.7158,279.1126,175.9936,446.2602,104.7372,297.8925,612.1969,262.1084,119.4937,101.4433,115.1343,301.825,48.66989
23.390874,21.24037,125.9407,65.35342,1524.505,480.5047,362.818,234.4888,64.59171,261.5883,161.9242,447.8355,176.6408,275.9176,588.7294,247.6955,122.5537,90.88367,108.6064,285.3222,44.02421
23.590796,44.71299,119.615,66.1394,1545.598,433.355,341.1127,250.4628,67.94011,245.1643,148.9795,424.438,161.2377,255.5637,723.7535,234.0751,115.0133,81.42326,102.4485,289.9417,84.24343
23.790718,79.272,113.6069,75.37706,1488.127,397.4472,361.9294,308.9376,63.86257,229.7715,137.0697,402.2628,160.9028,260.9599,992.7515,272.7459,107.9367,72.94761,96.63985,285.7877,84.40028
