 Time, C00, C01, C02, C03, C04, C05, C06, C08, C09, C10, C11, C12, C13, C14, C15, C16, C18, C19
101664.7653,448.3587,54.80364,25.66493,42.24303,606.9485,106.5768,110.4318,496.6295,139.4406,262.7854,159.9668,315.0143,590.9258,118.5626,320.1889,382.201,304.4645,40.16109
101664.8653,427.5399,52.47607,33.86137,39.74559,634.9266,119.1081,148.0352,460.4326,130.613,267.9482,151.4458,296.6356,564.1734,109.375,412.191,364.267,284.6266,37.73483
101664.9654,455.3361,50.24736,31.17182,45.89172,606.6293,124.9946,178.5639,426.8739,122.3442,253.9426,143.3786,322.9559,569.7897,100.8994,391.2879,347.1746,266.0812,35.45513
101665.0655,464.4676,48.1133,28.69589,43.17855,600.634,151.7324,185.6885,395.7612,114.5989,292.4047,135.7412,310.6796,547.4202,93.08063,371.4449,330.8841,248.7441,33.31316
101665.1655,482.7112,46.06988,26.41662,40.6258,601.4991,208.3977,175.9213,366.9161,107.3439,319.8044,128.5106,330.1459,527.2939,85.86771,439.8732,353.7523,260.5978,31.3006
101665.2656,492.2952,44.11325,24.31839,38.22396,600.4893,257.0992,166.6679,340.1734,100.5482,318.314,121.6651,310.8843,506.2548,79.21373,459.1648,337.1532,343.6054,29.40962
101665.3656,469.4364,42.23972,22.38682,35.96413,697.6257,362.0979,157.9013,315.3799,94.18279,298.2007,115.1843,292.7466,504.541,73.07537,615.0301,321.333,532.5546,27.63288
101665.4657,521.7567,40.44575,20.60867,33.83789,718.3566,449.8358,149.5957,292.3934,88.22032,299.8193,109.0487,275.667,481.6993,67.41267,658.3608,374.3327,521.1393,25.96348
101665.5658,547.6673,38.72798,18.97175,31.83736,732.8074,465.0623,141.727,271.0823,82.63532,280.8746,103.24,259.5839,476.3075,62.18879,624.9739,356.7679,569.9836,24.39493
101665.6658,538.3647,37.08316,17.46486,29.95511,732.9341,441.7682,134.2722,251.3245,77.40388,263.127,238.3596,244.4391,577.6304,57.36971,671.6635,365.9936,532.8452,22.92115
101665.7659,531.9311,35.50821,16.07765,28.18413,700.2689,419.6409,127.2096,233.0067,72.50364,246.5007,256.3333,230.1779,576.0613,52.92407,637.6019,348.8201,557.3776,21.5364
101665.8659,507.2318,34.00014,14.80063,26.51786,723.1744,398.6219,120.5184,216.024,67.91362,230.9251,242.679,216.7487,643.9828,48.82293,614.4185,353.1229,521.0607,20.23531
101665.966,483.6795,34.15694,13.62504,79.24607,717.1705,378.6556,114.1791,200.2791,63.61418,216.3336,229.7521,204.1031,672.5553,45.03959,668.9619,336.5533,487.11,19.01282
101666.0661,461.2207,39.28896,12.54282,79.77921,685.2078,359.6895,108.1734,185.6817,59.58693,202.6641,217.5137,264.0288,709.6542,41.54942,644.103,329.5383,497.1573,17.86419
101666.1661,439.8047,45.45475,11.54656,75.06258,673.8243,341.6733,102.4835,172.1483,55.81463,189.8584,238.1,248.6247,803.0241,38.32971,611.4391,358.0907,464.7641,152.2509
101666.2662,419.3832,58.55802,10.62944,70.62482,684.6013,324.5595,97.09288,159.6013,52.28115,177.8618,240.4891,234.1193,833.9849,35.3595,599.7053,395.9349,434.4815,175.7437
101666.3663,399.91,56.071,9.785158,66.44941,659.1548,308.303,91.98582,147.9687,48.97137,166.6232,302.2654,244.602,800.9094,32.61945,577.0719,377.3564,406.1721,165.1264
101666.4663,381.3409,53.68961,9.007938,62.52086,629.7778,292.8607,116.0782,207.1646,45.87111,156.0948,286.1645,295.9971,864.8934,30.09173,547.8074,370.0097,379.7072,184.9358
101666.5664,380.4159,51.40936,8.292452,58.82457,617.1723,278.1918,109.9726,346.1504,42.96713,146.2316,314.2637,278.7279,826.9839,27.75989,605.1357,416.5922,354.9666,211.2302
101666.6664,362.752,49.22595,7.633795,55.3468,589.6663,264.2577,104.188,541.0427,40.24699,136.9917,297.5236,281.9443,789.5446,25.60875,574.4479,446.5511,391.7569,239.3609
101666.7665,345.9082,47.13528,7.027455,52.07464,594.1031,251.0216,98.70778,628.5646,37.69905,128.3356,305.1062,265.4949,804.0785,23.62429,549.5829,425.5976,389.1593,224.9003
101666.8666,329.8466,45.1334,6.469275,48.99594,579.1713,238.4483,93.51579,751.4818,35.31242,148.4328,320.478,299.6583,767.6763,21.79362,543.9228,418.7207,363.8029,211.3132
101666.9666,314.5308,43.21654,5.955431,46.09925,599.8249,226.5049,88.59688,738.8135,33.07689,139.0537,388.0276,282.1754,744.5325,20.10481,522.9834,428.0099,340.0987,198.5471
101667.0667,329.0747,41.38109,5.4824,43.37382,584.3933,215.1597,111.8519,684.9651,30.98287,172.8175,367.3583,319.1885,725.7156,18.54687,513.8312,418.907,317.9389,186.5521
101667.1667,397.5868,39.6236,5.046941,40.80952,558.3482,204.3828,117.1185,662.351,29.02143,178.8077,369.1719,306.019,692.8609,17.10965,514.3647,475.6671,345.1288,175.2819
101667.2668,456.194,37.94074,4.64607,38.39682,547.5081,233.4832,110.9581,614.0756,27.18415,167.5094,366.0248,313.9649,661.4937,15.7838,514.6634,467.9166,416.1594,164.6925
101667.3669,504.4924,36.32936,4.27704,36.12677,559.9471,259.735,105.1217,569.3187,25.46319,201.5532,423.6067,295.6474,631.5465,14.5607,548.5975,457.1777,437.1136,154.7428
