 Time, C00, C01, C02, C03, C04, C05, C06, C08, C09, C10, C11, C12, C13, C14, C15, C16, C18, C19
520007.0057,197.2192,142.5966,322.4134,1597.134,173.8929,121.3988,792.6893,387.5744,141.9851,324.6472,507.0482,159.9762,1.789451,188.8244,241.0638,470.3551,375.5142,643.5613
520007.1058,185.0982,135.8062,296.2816,1499.652,164.1997,114.653,750.7192,380.7351,180.8224,300.9524,480.8514,190.4929,1.657722,174.8751,271.3279,449.649,357.1153,645.0838
520007.2058,173.7222,129.3392,272.2678,1459.567,155.0468,108.2821,727.3317,356.1573,224.4536,278.9871,530.1729,174.4653,1.53569,161.9563,295.0417,472.7315,346.8236,606.8493
520007.3059,163.0453,135.4651,250.2003,1370.482,177.8743,102.2652,719.5216,333.1661,218.1928,258.6248,594.0054,185.1072,1.422641,149.9919,277.116,484.5055,386.5576,614.3599
520007.406,153.0246,129.0143,229.9214,1334.928,183.2027,96.58267,727.7197,311.6591,237.5013,239.7488,563.3159,169.5328,1.317914,138.9113,279.1961,478.5303,430.1444,577.9464
520007.506,143.6198,122.8708,211.2861,1291.3,232.4203,91.21588,689.1895,306.3681,252.0187,222.2505,551.6953,155.2688,1.220896,128.6493,322.2848,482.1324,462.3208,585.5639
520007.6061,134.793,117.0197,194.1612,1514.762,219.4647,86.14731,652.6994,364.9102,287.5702,264.4586,538.838,142.2049,1.131021,119.1454,312.9714,498.1312,439.6687,596.85
520007.7061,126.5087,136.7378,178.4243,1548.751,207.2312,81.36038,655.5146,369.1563,269.3891,341.4859,534.4791,130.2402,1.047761,110.3436,329.7035,531.4598,475.9543,561.4743
520007.8062,118.7335,130.2265,163.9629,1555.701,195.6796,137.7125,620.8075,420.6911,252.3575,337.9266,567.1545,119.2822,0.9706307,102.192,309.6718,687.7908,452.6342,528.1954
520007.9063,111.4362,124.0252,150.6736,1496.675,184.772,139.1126,587.938,412.2903,236.4027,342.8481,554.1024,109.2461,0.8991782,94.64263,303.7722,730.9922,475.3396,496.8889
520008.0063,104.5874,118.1192,138.4614,1477.362,223.7232,139.0793,609.9678,476.4946,221.4566,374.7352,525.4745,100.0545,0.8329857,87.65096,285.3161,687.2228,489.9994,467.438
520008.1064,98.15952,112.4945,127.239,1387.19,211.2523,143.5837,656.0907,518.0245,207.4555,347.3847,511.1021,91.63616,0.7716659,81.17579,331.4027,646.0742,553.9146,439.7326
520008.2064,144.3622,112.8542,116.9262,1324.7,199.4766,135.6052,652.0542,578.1429,194.3395,322.0305,484.6959,83.92616,0.7148601,75.17897,324.1169,656.2478,551.318,413.6694
520008.3065,176.7968,107.4802,107.4492,1258.592,188.3573,128.0701,665.2668,540.8217,182.0528,306.536,459.6539,76.86485,0.662236,69.62516,304.4247,640.5977,601.3907,389.151
520008.4066,192.7447,102.3621,98.7404,1212.808,177.8578,138.8231,677.991,538.4557,170.5429,284.1631,479.9246,70.39766,0.6134859,64.48164,320.077,602.2408,595.127,468.7824
520008.5066,199.2572,97.48766,90.73743,1189.333,167.9436,154.3724,726.6685,503.6965,159.7607,285.2807,455.1291,64.4746,0.5683244,59.71809,344.0212,581.4362,576.4108,502.0618
520008.6067,187.0109,92.84536,83.38309,1120.205,158.582,151.8418,688.194,598.2449,149.6601,296.9812,431.6147,59.04989,0.5264875,55.30645,323.1196,587.6913,561.2557,500.3835
520008.7068,191.8673,102.7789,76.62484,1051.833,224.5656,157.6761,706.6939,595.1174,140.1981,275.3056,409.3152,54.0816,0.4877304,51.22071,303.488,605.86,558.3473,523.7529
520008.8068,180.0752,97.8846,70.41434,997.7504,212.0478,203.9987,703.7355,691.6754,131.3344,276.9524,440.4388,49.53133,0.4518264,47.43681,285.0491,569.5831,581.3143,492.7098
520008.9069,206.9861,93.2234,64.70721,1052.407,200.2277,198.4895,707.8626,806.6664,123.031,261.4156,468.7832,45.36391,0.4185654,43.93244,267.7304,535.4784,579.9221,463.5066
520009.0069,216.0022,88.78417,59.46265,1245.946,189.0666,226.7369,670.3839,853.8217,115.2526,327.4751,444.5634,41.54712,0.387753,40.68695,251.464,503.4157,578.6517,436.0342
520009.107,202.7268,84.55634,54.64316,1321.444,178.5275,214.1378,634.8895,835.5577,107.966,309.1952,421.5949,38.05146,0.3592087,37.68123,290.115,473.2729,550.2998,410.1902
520009.2071,268.0428,80.52982,50.21429,1283.889,168.576,202.2389,601.2744,816.1982,101.1401,346.9412,399.8131,34.84992,0.3327658,34.89755,272.4886,444.9348,523.3371,426.6749
520009.3071,251.569,95.27621,46.14439,1276.071,225.3113,191.0011,569.439,788.1315,94.7457,321.6193,379.1566,31.91775,0.3082694,32.31951,255.9331,418.2936,497.6955,415.0497
520009.4072,294.4035,108.7249,42.40435,1211.204,212.752,180.3878,539.2893,776.1376,88.7556,298.1455,359.5674,29.23228,0.2855763,29.93192,240.3835,393.2476,473.3102,476.5256
520009.5072,276.3096,103.5475,38.96745,1137.277,200.8927,170.3642,559.6596,744.2434,125.6227,276.385,340.9902,26.77276,0.2645537,27.72072,225.7786,369.7012,523.878,500.6359
520009.6073,259.3278,98.6166,35.80911,1067.863,228.2416,160.8976,554.6153,721.819,117.6805,256.2127,323.3729,24.52018,0.2450787,25.67287,212.0611,347.5648,498.2099,502.4252
520009.7074,243.3896,93.92055,32.90676,1015.093,215.5188,151.957,574.1237,846.9636,117.1554,237.5127,306.6657,22.45712,0.2270374,23.7763,199.177,326.7537,509.6224,547.8746
520009.8074,228.431,89.44812,30.23964,953.1365,203.5053,143.5133,593.9142,876.0635,140.2218,220.1776,361.8263,20.56764,0.2103242,22.01983,244.3949,307.1888,484.6528,515.4018
520009.9075,237.7325,85.18867,27.7887,916.7792,192.1614,135.5387,611.5674,874.1672,156.091,204.1077,349.6654,18.83714,0.1948413,20.39313,229.5463,288.7953,506.8214,484.8536
520010.0076,223.1216,107.139,25.53641,860.8232,181.4499,128.0072,579.1871,834.0466,173.6683,189.2106,373.9937,17.25223,0.1804981,18.8866,215.5999,271.5032,481.989,456.116
520010.1076,222.0565,111.2419,23.46666,900.3555,171.3354,120.8943,608.0587,843.4764,162.6885,175.4009,354.6712,15.80068,0.1672108,17.49136,202.5007,255.2465,482.3584,429.0818
520010.2077,218.728,105.9446,21.56467,914.1396,161.7848,114.1766,581.6698,789.0271,152.4028,162.599,385.748,14.47126,0.1549017,16.1992,224.2802,239.9632,458.7246,403.6498
520010.3077,224.6254,100.8996,19.81684,881.4092,152.7665,107.8322,602.9774,738.0927,142.7675,186.2904,383.063,13.25369,0.1434987,15.00249,210.6537,225.595,479.6366,379.7253
520010.4078,237.8388,96.09483,18.21067,874.9236,188.6968,101.8403,594.931,690.4462,133.7413,172.6938,459.5669,12.13856,0.1329351,13.89419,197.8551,212.0871,486.8221,357.2187
520010.5079,243.0124,91.51887,16.73468,821.5223,178.1784,96.18134,563.4315,645.8754,125.2858,160.0895,526.4096,11.11726,0.1231492,12.86776,185.8341,265.4829,462.9696,336.0461
520010.6079,228.077,87.1608,15.37833,771.3803,204.1612,90.83685,533.5999,604.1819,117.3648,155.6658,563.4477,39.91408,0.1140836,11.91716,174.5434,304.9009,529.7135,388.1284
520010.708,267.7926,83.01027,14.1319,763.4243,192.7807,85.78934,542.787,565.1798,109.9447,158.7908,590.7331,36.55582,0.1056854,11.03679,213.0461,286.6445,560.7943,365.1237
520010.808,286.0789,79.05738,12.9865,716.8283,182.0347,81.0223,555.1516,528.6955,102.9936,147.2013,609.2018,33.48012,0.09790541,10.22145,200.1022,269.4811,600.1044,343.4826
520010.9081,285.557,75.29272,11.93394,673.0764,256.3259,114.7001,558.5504,494.5663,153.504,141.8454,642.496,52.58131,0.09069815,9.466349,227.5047,289.3699,823.022,323.1242
520011.0082,299.524,71.70734,10.96668,676.368,293.6536,154.6767,611.3151,547.9726,197.235,141.8502,635.6725,186.4941,0.08402146,8.767027,354.5617,449.5054,893.8986,413.6436
520011.1082,281.1154,68.29269,10.07783,846.8812,289.0076,191.4735,578.9482,649.6488,184.7653,282.1248,761.4803,291.3662,0.07783626,8.119368,356.4751,603.5217,925.329,465.263
520011.2083,278.1416,65.04063,9.261012,1250.356,313.0696,258.6367,630.8859,667.793,173.0838,352.4778,877.2585,339.6204,0.07210638,7.519554,334.8169,668.4372,952.0667,464.2008
520011.3084,261.0471,61.94345,8.510401,1465.994,327.0089,293.3622,654.2089,671.9059,162.141,392.1805,916.4514,368.2126,0.06679831,6.964051,314.4745,733.2326,934.0203,501.8765
520011.4084,274.0782,58.99374,128.0362,1578.795,308.7806,277.061,680.9981,628.532,183.7513,363.5567,869.1027,337.2322,0.06188098,6.449585,295.3681,763.9106,901.3966,512.3466
520011.5085,257.2335,56.18451,157.1361,1558.229,291.5685,261.6656,693.7123,686.8662,207.1857,337.0221,824.2002,367.3745,0.05732565,168.5495,277.4226,786.0396,864.442,624.2597
520011.6085,241.4241,53.50904,363.6784,1742.745,275.3157,247.1257,656.9828,755.1011,231.5492,312.4241,856.9241,436.9132,0.05310565,229.9692,312.2253,767.6198,838.3479,587.2595
520011.7086,239.3383,50.96098,463.3598,1820.057,259.969,233.3937,644.3685,778.2561,216.91,289.6215,812.6509,442.2287,0.0491963,280.1479,380.748,721.6572,797.2719,552.4522
520011.8087,250.1879,48.53426,488.597,1785.645,316.0488,220.4248,630.2214,819.8751,203.1963,268.4831,770.665,405.0208,0.04557474,299.6519,357.6151,710.1243,769.8865,519.708
520011.9087,251.3144,46.22309,662.6029,1703.286,298.4315,208.1765,596.8535,816.7188,190.3496,267.2593,730.8484,376.7628,0.04221978,420.5516,335.8876,717.2584,779.676,488.9046
520012.0088,251.1046,44.02198,726.4522,1669.904,281.7962,196.6088,565.2522,989.1298,249.5319,247.7531,693.0889,382.6339,0.0391118,451.9676,315.4802,723.1622,801.1351,459.9269
520012.1088,291.1796,41.92569,709.5209,1599.967,266.0882,185.6839,579.3115,1053.803,233.7557,229.6705,657.2802,350.4402,0.0362326,431.1617,296.3127,695.2826,776.7699,432.6667
520012.2089,304.9748,39.92921,686.2465,1530.679,251.2558,175.366,629.1531,1084.134,218.977,212.9077,623.3217,320.9552,0.03356536,441.5331,278.3097,653.6514,763.2662,407.0223
520012.309,302.6032,44.18166,672.4045,1470.252,237.2502,165.6215,595.8417,1052.984,205.1326,197.3684,616.8427,293.9509,0.03109446,408.9151,261.4005,626.7986,725.8689,382.8979
520012.409,321.2782,42.42765,641.7979,1417.374,224.0253,156.4184,564.294,985.0102,192.1635,182.9633,621.6915,269.2188,0.02880546,412.5085,245.5187,602.9056,726.871,360.2033
520012.5091,301.5326,45.76701,638.6563,1340.685,283.5079,147.7268,564.0624,961.5844,180.0143,169.6095,589.5717,246.5675,0.02668496,391.5616,230.6018,586.9053,715.595,338.8538
520012.6092,283.0005,44.0032,606.3304,1338.368,267.7045,139.5181,534.1974,899.5107,168.6333,201.7372,559.1113,225.822,0.02472056,387.9484,216.5912,562.5322,707.9038,318.7697
520012.7092,265.6075,41.9078,580.5135,1408.161,252.782,131.7655,505.9136,841.4442,157.9718,212.0113,530.2246,206.822,0.02290077,377.9339,203.4319,578.5831,678.6697,299.8761
520012.8093,276.5569,39.91218,533.4625,1392.247,238.6913,124.4437,479.1273,787.126,169.0309,229.1618,502.8304,189.4205,0.02121494,393.0108,191.0721,543.9395,657.7598,282.1022
520012.9093,286.7444,46.19133,490.225,1392.308,225.3861,117.5288,469.0561,736.3143,188.5272,227.0534,502.813,173.4832,0.01965321,363.9773,179.4632,576.4153,679.1321,265.3819
520013.0094,269.1212,43.99174,465.2664,1307.328,212.8225,110.9981,544.6703,767.2877,213.7747,220.6086,515.7365,158.8869,0.01820645,372.1806,168.5596,556.7477,679.4088,249.6525
520013.1095,252.5812,55.83507,441.9305,1259.06,200.9593,104.8303,539.5615,783.1977,210.2492,242.777,489.0908,145.5186,0.01686619,344.686,203.7836,536.0941,697.9257,234.8555
520013.2095,237.0576,53.17625,406.1117,1182.213,189.7574,99.0052,510.9937,802.2771,196.9566,225.0577,519.2153,133.2751,0.0156246,319.2225,191.4024,520.3687,708.6224,220.9354
520013.3096,222.4882,50.64403,392.525,1110.056,179.1798,93.50379,521.9064,846.5024,208.0434,208.6316,576.9563,122.0617,0.0144744,322.0007,207.9903,489.2108,725.1471,207.8404
520013.4096,208.8142,48.2324,402.8412,1082.942,169.1919,88.30809,522.7052,853.3633,194.8903,201.6285,547.1477,111.7918,0.01340888,325.1268,195.3535,459.9184,697.6119,195.5216
520013.5097,195.9806,45.93561,396.436,1129.231,159.7607,83.40109,538.4338,809.6687,182.5687,186.9124,518.8792,102.3859,0.01242179,368.7482,183.4845,432.38,721.9996,183.9329
520013.6098,228.1155,43.74819,419.6292,1083.397,150.8553,78.76676,509.9257,766.2967,171.0262,173.2704,513.4453,93.77146,0.01150736,357.0436,172.3366,449.8109,735.3207,173.0311
520013.7098,214.0956,41.66493,429.4799,1070.49,203.9669,74.38995,482.9269,716.8295,160.2134,160.6241,519.078,85.8818,0.01066026,365.0427,161.866,422.8777,699.2927,162.7754
520013.8099,232.3055,45.61265,426.3654,1005.152,250.0701,70.25633,457.3577,711.9956,150.0842,165.3204,492.2597,78.65595,0.009875507,364.0018,191.4204,397.5572,665.0298,153.1276
520013.91,242.7708,43.44061,391.8082,963.209,274.9709,66.35242,433.1423,666.0338,140.5954,153.2543,496.2523,72.03806,0.009148527,375.2071,179.7904,400.2711,702.1727,144.0517
520014.01,227.8503,41.372,360.0519,930.9457,295.6168,62.66543,410.209,645.9883,154.8359,175.8812,523.3738,65.97699,0.008475062,347.4889,168.8669,442.2844,766.3107,135.5136
520014.1101,221.9528,39.40189,330.8694,899.5157,279.1384,59.18331,462.1926,604.2875,145.0467,163.0443,577.6769,60.42587,0.007851175,358.2739,158.6071,528.2851,782.7482,127.4817
520014.2101,244.0605,37.5256,375.4523,844.6134,336.5903,55.89468,557.237,565.2787,176.0068,151.1443,609.9535,55.34181,0.007273215,365.6776,170.421,567.9489,744.3964,119.9258
520014.3102,229.0606,42.27171,377.797,900.4169,317.828,128.9942,565.6675,601.9557,178.8175,190.4924,719.9916,93.87532,0.006737801,338.6634,228.3853,533.942,707.9236,112.8177
520014.4103,214.9827,66.00803,358.7567,965.6465,300.1115,121.8264,676.3174,621.5969,188.9604,176.5891,728.6497,85.97692,0.006241801,329.1055,214.5093,586.7532,700.9667,206.9098
520014.5103,201.77,62.86478,377.1117,977.1915,341.1442,144.5605,665.5428,609.9896,177.0137,163.7006,747.6464,78.74306,0.005782314,332.1473,201.4765,644.9131,754.4406,194.6461
520014.6104,220.5025,59.8712,402.9268,1179.207,322.128,140.1991,680.2275,570.6126,165.8224,174.8583,709.019,193.6048,0.005356652,376.0813,189.2354,617.9865,769.9575,183.1093
520014.7104,206.9505,57.02018,558.9695,1336.738,304.1718,162.9624,644.2119,533.7776,155.3386,162.0961,688.4701,302.6214,0.004962325,386.9144,177.7381,616.8235,754.1906,194.2831
520014.8105,220.8853,54.30492,645.1527,1351.165,287.2166,153.9071,677.6082,528.2055,145.5176,150.2653,698.6268,277.1597,0.004597026,433.0727,219.9795,579.8901,772.4866,206.8306
520014.9106,207.3098,51.71896,743.278,1346.022,271.2064,145.3549,681.0042,592.0605,136.3176,139.298,662.532,279.518,0.004258618,427.4522,206.6143,564.0002,734.6376,356.856
520015.0106,241.2427,54.71343,787.1701,1314.232,256.0887,153.6497,698.1741,725.1072,127.6992,129.1312,628.3021,266.5831,0.003945122,421.6437,258.2937,530.2298,710.4193,357.3849
520015.1107,242.8094,52.10801,772.3755,1240.804,241.8137,205.9981,661.2083,688.233,146.1921,119.7064,608.6696,244.1535,0.003654704,390.495,242.6007,498.4814,741.8693,336.2025
520015.2108,304.145,49.62667,723.9165,1171.795,228.3344,204.0931,687.5952,661.6031,163.9619,110.9695,635.0174,223.6112,0.003385665,422.6466,227.8611,468.634,705.5203,316.2755
520015.3108,299.9425,47.26348,734.951,1100.274,215.6065,217.6339,734.183,618.8943,153.5957,102.8702,657.0529,204.7971,0.003136431,391.4238,243.9458,475.1743,670.9524,316.3791
520015.4109,340.4351,45.01283,729.3133,1088.418,246.1004,205.5407,737.6083,578.9425,167.3862,95.36213,653.7433,187.5661,0.002905545,389.8432,229.1245,446.7224,638.0781,449.0937
520015.5109,319.5121,42.86935,693.9695,1033.24,232.3822,194.1195,698.5546,541.5698,184.0904,88.40201,676.2358,171.7848,0.002691654,412.7913,226.0599,419.9742,642.8427,473.9337
520015.611,308.6579,40.82794,718.4651,977.803,265.7249,183.3329,661.5686,506.6095,172.4516,81.94988,641.2979,157.3313,0.00249351,382.2965,254.5168,394.8275,621.2571,445.8434
520015.7111,309.6337,38.88374,702.834,918.1224,293.8157,173.1457,668.224,528.447,190.3647,75.96867,644.2346,144.0939,0.002309951,354.0546,271.332,386.4981,606.1018,419.4179
520015.8111,290.6037,37.03213,696.4332,868.5095,347.9407,163.5245,632.8439,506.1172,256.4434,70.42401,623.4939,131.9703,0.002139906,327.899,262.7478,425.2729,617.1658,440.9717
520015.9112,272.7434,35.26868,696.3337,825.5309,362.955,213.6801,622.36,532.5745,240.2303,118.387,649.579,171.8877,0.001982378,303.6756,366.2271,526.6221,787.6254,474.7343
520016.0112,314.3488,33.58921,670.7145,784.61,365.1248,228.6196,733.0822,555.5222,252.6709,155.9524,666.6049,211.5457,0.001836446,301.3688,380.4184,622.8886,892.1937,531.6627
520016.1113,306.8853,35.57009,642.3305,753.1312,344.7718,230.9496,741.3276,536.249,236.6963,144.5701,661.0486,193.7469,0.001701257,279.1054,357.3055,644.1877,902.4832,500.1507
520016.2114,302.0496,33.87627,590.2692,707.1635,339.5765,236.471,803.9796,501.6323,270.4317,134.0184,729.981,177.4456,0.00157602,280.3153,335.5968,649.1011,931.6755,470.5065
520016.3114,379.0508,32.2631,584.2558,664.0015,341.3271,245.1409,841.5814,481.5808,253.3342,132.8369,704.9471,162.5158,122.9912,259.6072,315.2071,791.9025,908.8307,490.5479
520016.4115,434.8946,30.72676,579.7844,623.4738,322.3008,231.5192,837.3347,491.6338,276.1101,123.1417,727.2586,148.8422,157.5349,282.3395,296.0562,778.9657,1014.349,461.4729
520016.5116,408.1662,29.26357,602.9124,606.8253,304.3349,218.6544,897.043,505.93,258.6536,174.9859,699.8893,136.319,268.8147,261.4818,327.5015,794.3109,1079.572,486.7462
520016.6116,383.0805,27.87006,554.046,569.7874,287.3706,206.5045,849.5478,493.276,267.5943,162.2143,714.889,124.8495,249.026,242.165,367.1544,802.8997,1026.677,473.9958
520016.7117,410.1526,26.54291,549.9802,535.0102,271.3519,195.0297,887.8387,563.7819,250.6762,150.3749,694.6746,114.345,230.6941,224.2752,344.8473,836.0233,986.8815,467.4705
520016.8117,384.9449,25.27895,505.4039,502.3556,290.1683,184.1925,863.0609,644.2114,241.5956,139.3996,658.784,104.7244,213.7117,207.707,331.9753,841.2979,948.8206,531.9399
520016.9118,367.4001,24.07519,464.4406,471.6941,273.9936,173.9576,882.2063,670.9606,262.7232,129.2254,624.7477,95.91317,197.9794,214.9515,403.7711,833.4839,922.6016,573.929
520017.0119,375.9667,31.79839,511.2473,442.904,285.3578,164.2913,873.2311,719.0225,246.113,119.7937,592.47,87.84331,183.4052,288.6166,401.3675,793.1749,877.3974,606.6619
520017.1119,371.1869,30.28417,507.9256,415.8712,313.4621,155.1622,826.9966,672.6071,243.3756,111.0504,561.8598,80.45242,169.904,267.2952,388.5194,774.0047,877.6895,645.1204
520017.212,375.8999,28.84206,502.9904,390.4883,295.989,210.7102,832.8334,629.188,227.9887,102.9453,532.8311,73.68339,157.3966,247.5489,423.7531,745.0806,834.6859,650.5466
520017.312,352.7973,27.46862,502.5865,366.6547,279.4899,217.8655,868.0906,588.5717,227.3664,95.4317,523.829,67.48388,145.8099,229.2614,398.0073,766.0612,826.2729,642.3483
520017.4121,331.1145,26.16059,609.8238,344.2758,327.8373,237.2016,822.1284,550.5773,269.5513,129.0096,496.7653,61.80598,135.0762,301.2925,382.0815,739.6022,785.7885,617.2784
520017.5122,353.9829,24.91484,727.071,323.2627,309.5629,269.9696,778.5996,515.0356,252.5095,162.977,549.1422,56.6058,125.1326,318.1852,428.1706,771.2946,770.5291,735.6075
520017.6122,332.2273,23.72841,776.8018,303.5322,292.3071,254.9683,864.3849,481.7883,236.5451,153.1679,532.859,51.84315,115.9211,361.7581,402.1564,750.14,732.7759,831.1421
520017.7123,311.8087,22.59848,725.9855,285.006,276.0132,266.4988,818.6188,540.7095,221.59,170.1204,583.1236,47.48121,107.3876,335.0334,398.972,705.2241,733.5741,856.0822
520017.8124,292.6451,21.52236,714.5015,267.6105,283.3994,292.518,833.6924,505.8048,207.5804,176.626,600.9963,43.48628,99.4823,310.283,374.7318,662.9976,702.7834,842.6429
520017.9124,342.9442,20.49748,656.5906,251.2768,308.0292,316.8546,789.5514,486.6811,194.4565,163.7347,630.0027,39.82747,92.15896,287.361,435.4247,668.6423,737.0746,826.8509
520018.0125,350.0988,19.5214,653.955,288.8427,363.6086,358.554,747.7475,677.8799,182.1624,180.0367,655.9969,36.4765,85.37473,266.1324,408.9697,726.0542,761.5209,889.0067
520018.1125,353.0484,18.59181,694.7612,342.7123,356.8018,338.6302,708.157,812.3477,193.8645,179.0387,635.131,33.40747,79.08991,318.038,384.1221,682.5805,794.0499,908.4948
520018.2126,331.3502,17.70648,638.4504,321.7947,376.7846,382.7115,670.6626,847.8381,215.2382,165.9713,658.1079,30.59666,73.26775,310.1741,380.7496,641.7098,868.072,910.9367
520018.3127,310.9856,16.86331,586.7036,327.0899,355.7818,385.5002,635.1534,852.9098,242.563,153.8577,672.3356,28.02235,67.87418,350.3666,432.9363,678.978,825.5396,856.9449
520018.4127,291.8726,16.06029,539.1508,307.1258,377.1397,432.3416,652.0409,875.1106,241.2166,142.6282,637.5992,25.66463,62.87766,324.4835,406.6326,668.2845,785.0911,854.6842
520018.5128,273.9342,15.29551,495.4523,288.3802,382.6325,447.779,697.9348,835.7552,225.9662,132.2183,604.6574,23.50528,58.24895,300.5125,401.8214,638.9367,813.9332,850.0947
520018.6128,299.9901,14.56715,455.2955,286.2235,361.3036,503.3294,672.0413,796.4192,227.94,122.5682,646.4774,21.52761,53.96099,278.3123,418.8207,641.5701,835.5218,799.709
520018.7129,296.668,13.87347,418.3935,324.8422,385.7937,550.5359,665.9451,830.1853,213.5289,113.6224,613.0769,19.71634,49.98868,257.7521,457.366,619.0071,794.5842,785.1293
520018.813,278.4349,13.21283,384.4825,305.0153,364.2886,519.9445,658.9589,829.4179,200.029,105.3296,631.8016,68.30275,46.30879,238.7108,468.4405,597.4209,769.2346,834.7982
520018.913,338.4199,12.58364,353.3199,286.3986,343.9823,491.0528,699.9771,775.8761,222.1812,97.64196,619.4514,62.55595,42.89979,221.0761,492.4152,561.6493,762.1626,845.6816
520019.0131,328.395,11.98442,324.6831,268.9181,324.8079,463.7666,679.5787,725.7906,208.1343,90.51545,594.325,114.2651,39.74174,204.7443,472.3474,550.2411,783.3889,817.5967
520019.1132,308.212,11.41373,298.3673,252.5045,306.7024,437.9966,702.6335,725.2456,194.9754,83.90907,612.6774,104.6512,36.81618,189.6189,517.9115,534.6652,745.0056,864.4245
520019.2132,315.7827,10.87022,274.1844,237.0928,289.606,413.6585,739.1326,690.1912,191.0562,153.2578,581.0232,95.84613,34.10597,175.6109,486.4449,521.6042,727.7368,861.7441
520019.3133,320.6942,10.35258,251.9616,222.6217,273.4627,390.6728,699.9982,645.6369,189.2494,142.0721,551.0045,87.78191,31.59528,162.6377,517.0924,523.6406,692.0803,810.668
520019.4133,300.9845,9.859601,231.5399,209.0339,287.5338,368.9644,709.0887,640.2573,177.2845,131.7028,539.093,80.39619,29.26941,150.623,523.6695,492.2868,711.0905,809.6948
520019.5134,321.2379,9.390094,212.7735,196.2755,330.6703,348.4622,810.2151,630.6746,166.076,122.0903,511.2405,73.63189,27.11476,139.4958,491.8531,524.2897,676.2496,871.2883
520019.6135,347.5318,13.85803,247.648,184.2957,321.4443,329.0993,948.4078,615.4983,171.331,113.1794,518.1445,67.43671,134.043,129.1906,461.9698,535.3738,643.1158,939.0615
520019.7135,326.1727,16.16529,242.2491,173.0471,328.1051,310.8123,1010.908,635.0236,180.4923,104.9189,522.2698,80.40059,150.887,119.6467,541.543,503.3174,650.2334,910.2603
520019.8136,306.1263,15.39551,222.6147,162.4851,363.6548,293.5415,973.0403,644.903,235.3691,97.26123,548.7769,96.98631,251.4813,110.8079,508.6407,537.7822,644.5215,864.8268
520019.9136,287.3119,14.66238,263.7304,152.5677,343.3838,277.2303,958.4471,722.7246,220.4883,90.16251,520.4242,91.6262,232.9686,154.3346,477.7374,518.3262,691.276,858.4213
520020.0137,320.0222,13.96417,316.866,143.2557,347.1932,261.8255,907.7008,694.6091,306.3931,83.58189,508.4032,173.7898,215.8187,190.5165,448.7117,591.2934,657.4059,825.4055
520020.1138,300.3538,13.29921,398.0077,134.512,336.8564,247.2767,859.6413,747.9774,291.2005,77.48156,514.9827,165.4468,199.9314,203.7059,491.5939,555.8887,706.434,936.4457
520020.2138,281.8942,12.66591,387.0684,126.302,365.6815,233.5364,814.1264,733.4443,318.7222,71.82648,493.538,151.5266,185.2135,188.6573,555.3989,522.6039,671.8213,1059.914
520020.3139,284.9362,12.06277,419.7619,118.5931,414.3119,220.5595,787.6987,718.6542,298.5716,66.58414,492.0005,138.7776,171.5791,206.7394,527.4402,491.3122,638.9045,1049.482
520020.414,275.9271,11.48835,414.3581,111.3547,443.3115,208.3037,745.9929,672.2625,279.695,61.72441,499.0372,127.1012,158.9484,191.4666,546.47,461.894,657.1885,1004.352
520020.514,293.81,10.94128,390.1493,153.93,488.9295,196.7289,706.4952,628.8656,262.0118,72.18286,544.5828,123.6577,147.2475,177.3221,513.2684,434.2373,680.0265,964.8469
520020.6141,302.1799,20.68894,372.3318,177.2548,461.6754,185.7973,704.3281,588.2701,245.4467,99.57478,556.7964,139.1581,136.408,164.2225,492.5614,408.2366,685.8289,941.8729
520020.7141,283.6081,19.70375,342.154,239.4198,435.9406,175.4732,675.7654,571.3851,229.9288,92.3072,538.4271,183.7298,126.3664,152.0907,528.2457,473.7962,652.2258,951.6961
520020.8142,266.1777,18.76547,329.7371,261.4138,411.6402,165.7227,665.866,576.9883,249.6093,121.5004,510.6091,168.2713,117.064,140.8551,537.4673,475.5567,693.9507,951.0
520020.9143,249.8185,21.47064,357.8558,416.5363,388.6944,156.514,656.2932,652.6204,233.8282,112.6325,499.0935,183.796,108.4464,130.4495,579.3979,476.6034,749.8921,936.5967
520021.0143,253.8773,20.44823,469.7598,546.7638,367.0276,147.817,621.5448,655.2494,219.0449,213.1469,559.9516,202.1554,100.4631,239.4703,579.4026,525.1176,713.1501,1038.016
520021.1144,238.2742,19.4745,662.7426,532.9744,346.5687,139.6033,654.3737,612.9507,216.6888,234.7956,638.7088,185.1467,93.0676,336.4895,651.8946,511.7486,728.141,1217.036
520021.2144,223.63,25.1054,809.9846,533.065,327.2501,131.846,654.5997,573.3826,202.9891,217.6588,616.0358,169.569,86.21648,386.3626,612.2877,481.1068,692.4647,1293.432
520021.3145,209.8858,62.35682,871.6856,500.5291,309.0084,124.5198,619.941,536.3688,190.1555,201.7727,615.8799,155.3019,79.86971,401.7018,629.9371,452.2997,658.5364,1246.647
520021.4146,196.9863,109.1866,924.1435,469.9791,348.4118,117.6006,587.1174,501.7443,216.5076,187.0461,584.0603,142.2352,73.99014,401.5405,591.6643,460.4791,711.943,1191.995
520021.5146,205.3362,103.9872,849.241,441.2937,410.2418,111.0659,619.9512,469.3549,207.1235,173.3943,553.8846,130.268,68.54339,427.7781,625.4051,465.3916,776.8169,1142.608
